Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1976,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,IN,,142,,ivory carvings,,T,
1977,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CA,US,,1,,ivory carvings,,P,
1977,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,GB,XX,60,,ivory carvings,sets,,
1977,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,HK,XX,22,,ivory carvings,kg,,
1977,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,IN,XX,144,,ivory carvings,kg,,
1977,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,TH,XX,100,,ivory carvings,g,,
1977,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,ZM,,8,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,DE,KE,,2250,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,IN,XX,,42,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,IN,XX,,2360,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,CI,,111,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,CN,,448,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,CD,,13,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,KE,,80,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,XX,,31,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,,164,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,HK,,40,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,,70,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,,17,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,HK,,1164,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IN,XX,,2042,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IN,,111,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,,15,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,JP,,33,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,KE,,40,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,LB,,6,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,MZ,,7,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,NG,,18,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,NL,,14,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,TH,,21,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,,6,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,XX,,73,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZA,,1,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZM,,22,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,HK,,846,,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,IN,XX,,28107,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,IN,XX,200,,ivory carvings,g,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,IN,XX,,3950,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,IN,XX,,650,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,DE,BW,,86,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,IN,XX,,9484,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,IN,XX,,254,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,US,XX,,1,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,IN,XX,,1855,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,IN,XX,,17262,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,IN,XX,,3771,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,IN,XX,,125,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,1408,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,XX,2,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,,,2,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,,3,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,CD,,1,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,CD,,464,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,CG,100,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,CM,,1,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,KE,,5,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,,5,ivory carvings,kg,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,24,702,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,KE,,3,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,TZ,243,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,XX,2,,ivory carvings,shipments,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CM,,337,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CN,,8,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,KE,,507,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,541,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,147,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,462898,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,XX,68166,106479,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,MZ,1316,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,1,,ivory carvings,,,
1977,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,4,,ivory carvings,,,
1978,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,DE,CA,,,20,ivory carvings,,,
1978,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,DE,IT,XX,,524,ivory carvings,,,
1978,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,GB,XX,3,,ivory carvings,,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,DE,XX,2,,ivory carvings,kg,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,DE,XX,3,,ivory carvings,,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,GB,XX,240,,ivory carvings,sets,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,HK,XX,842,,ivory carvings,kg,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,IN,XX,73,,ivory carvings,kg,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,IN,XX,67,,ivory carvings,,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,KE,,110,,ivory carvings,,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,SE,XX,1,,ivory carvings,,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,TH,XX,78,,ivory carvings,kg,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,TZ,,7,,ivory carvings,kg,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,ZM,,11,,ivory carvings,kg,,
1978,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,ZM,,1,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AE,IN,,,53,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AR,IN,,,672,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,DE,BW,,96,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,IN,,,5384,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,IN,,166,7523,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,IN,,,662,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BG,IN,,,1907,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,DE,BW,,12,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,IN,,,12676,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,,5,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,CD,,6,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,CN,,111,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,BW,,47,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,CM,,331,ivory carvings,g,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,KE,,537,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,ZA,,4,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DE,,28,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,,70,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,,23,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,HK,,618,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IL,,2,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IN,,140,1,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IN,,,1857,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,KE,,7,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,MO,,28,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,MW,,10,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,NL,,20,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,TH,,8,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,US,,188,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,XX,,3,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,AR,,920,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CN,,170,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,FR,HK,,2262,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,HK,,132804,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,IN,,,30,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,IN,,101200,429256,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,JP,,53,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,KE,,856,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,TH,,500,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,KE,,1,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,,1,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,FR,XX,2,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,GB,XX,169,,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,HK,XX,108,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,HK,XX,78,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,IN,XX,446,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,IN,,,14,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,IN,,,20777,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,CH,XX,,1,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,DE,KE,,1270,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,IN,,,492,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FI,IN,,,143,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,DE,KE,,86,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,IN,,,5,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,IN,,,109235,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,IN,,,12,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,IN,,,53324,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,US,XX,,4,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,DE,KE,,1,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HK,IN,,,5075,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HU,IN,,,2000,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IL,IN,,,469,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IS,DK,KE,,20,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,DE,KE,,1500,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,IN,,,7,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,IN,,,107317,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,IN,,,1,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,IN,,,11103,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KW,IN,,,202,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,US,XX,,4,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NC,IN,,,589,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,DE,BW,,66,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,DE,IN,,1785,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,IN,,,16,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,IN,,,61098,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,DK,KE,,133,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NO,IN,,,56,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RE,IN,,,58,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SA,IN,,,2,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SE,IN,,,8132,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SG,IN,,,384,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SU,IN,,,1075,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TH,IN,,,810,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,BW,57,,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,AT,XX,60,,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BW,,197,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CD,,109,2,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CF,,9,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CH,XX,74,123,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CI,,1,,ivory carvings,shipments,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,BW,,442,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,CG,54,186,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,CM,,143,ivory carvings,g,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,KE,515,,ivory carvings,g,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,KE,6,,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,KE,4081,4520,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,445,,ivory carvings,g,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,14,,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,XX,22,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DE,ZA,,34,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,DK,XX,3,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,CF,1,,ivory carvings,shipments,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,CF,14,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,CM,2,,ivory carvings,shipments,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,ZM,2,,ivory carvings,kg,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ES,ZM,8,,ivory carvings,pairs,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CF,,653,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,CM,,470,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,GA,53,101,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,KE,,32,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,ML,,12,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,TD,,142,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,FR,XX,1255,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,BJ,1,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,100,,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,3,,ivory carvings,shipments,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,XX,111,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,BW,529975,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,CD,711987,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,KE,4603,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,SD,244,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,TZ,37,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,XX,1957560,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,HK,ZA,127075,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,XX,406344,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IN,,,183324,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,CM,12,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,SO,55,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,IT,XX,3181,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,XX,56666,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,10814,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LR,,1,,ivory carvings,shipments,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,LR,,11,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NG,,1,,ivory carvings,,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,5,,ivory carvings,cases,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,2,,ivory carvings,sets,,
1978,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,93,,ivory carvings,,,
